설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자
애월환승정류장(애월리) (신설동방면),버스정류장 처마(정류장),제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Aug-17,제주특별자치도 제주시 애월읍 애월리2628,,제주특별자치도,064-710-2352,33.456694,126.324583,2019-08-31
하귀환승정류장(하귀하나로마트)[남] (큰구릉내방면),버스정류장 처마(정류장),제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 애월읍 하귀1리 569-3,,제주특별자치도,064-710-2352,33.485944,126.412306,2019-08-31
제주공룡랜드,사무실 외부 벽면(주차장),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 애월읍 광령평화2길 1,,제주특별자치도,064-710-2352,33.441083,126.434556,2019-08-31
제주공룡랜드,사무실 외부 벽면(주차장),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 애월읍 광령평화2길 1,,제주특별자치도,064-710-2352,33.441083,126.434556,2019-08-31
환상숲,매표소(주차장 포함),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 한경면 녹차분재로 594-1,,제주특별자치도,064-710-2352,33.322833,126.263278,2019-08-31
환상숲,매표소(주차장 포함),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 한경면 녹차분재로 594-1,,제주특별자치도,064-710-2352,33.322833,126.263278,2019-08-31
유리의성,매표소(주차장 포함),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 한경면 녹차분재로 462,,제주특별자치도,064-710-2352,33.315056,126.273417,2019-08-31
그리스신화박물관,매표소(주차장 포함),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 한림읍 광산로 942,,제주특별자치도,064-710-2352,33.347944,126.356806,2019-08-31
그리스신화박물관,매표소(주차장 포함),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 한림읍 광산로 942,,제주특별자치도,064-710-2352,33.347944,126.356806,2019-08-31
북촌돌하르방공원,매표소(매표소),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 제주시 조천읍 북촌서1길 70,,제주특별자치도,064-710-2352,33.538972,126.688722,2019-08-31
북촌돌하르방공원,매표소외부 벽면(관람로),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 제주시 조천읍 북촌서1길 70,,제주특별자치도,064-710-2352,33.538972,126.688722,2019-08-31
더마파크,매표소내 사무실(매표소포함),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 한림읍 월림7길 155,,제주특별자치도,064-710-2352,33.355806,126.241972,2019-08-31
더마파크,매표소외부(입장로),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 한림읍 월림7길 155,,제주특별자치도,064-710-2352,33.355806,126.241972,2019-08-31
한림공원,쌍용각 옥상(관람로),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 한림읍 한림로 300,,제주특별자치도,064-710-2352,33.389694,126.239639,2019-08-31
한림공원,쌍용각 옥상(관람로),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 한림읍 한림로 300,,제주특별자치도,064-710-2352,33.389694,126.239639,2019-08-31
한림공원,쌍용각 벽면(매표소.주차장),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 한림읍 한림로 300,,제주특별자치도,064-710-2352,33.389694,126.239639,2019-08-31
제주장미불빛축제,매표소(관광지 일부 포함),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 애월읍 평화로 2346,제주특별자치도 제주시 애월읍 유수암리 1083,제주특별자치도,064-710-2352,33.422389,126.409361,2019-08-31
에코랜드테마파크,메인역(매표소 주차장),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 조천읍 번영로 1278-169,,제주특별자치도,064-710-2352,33.455806,126.668222,2019-08-31
석굴암(천왕사 관광),충혼묘지 주차장 CP주(주차장 관광 진입로),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 노형동 산 20,,제주특별자치도,064-710-2352,33.405111,126.50275,2019-08-31
석굴암(천왕사 관광),충혼묘지 주차장 CP주(주차장 관광 진입로),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 노형동 산 21,,제주특별자치도,064-710-2352,33.405111,126.50275,2019-08-31
지하상가,지하상가 9&10 출구 홀 서쪽(지하상가),제주특별자치도,제주시,지역문화시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 중앙로 60,제주특별자치도 제주시 일도1동 1425-3,제주특별자치도,064-710-2352,33.513174,126.5244306,2019-08-31
지하상가,지하상가 9&10 출구 홀(지하상가),제주특별자치도,제주시,지역문화시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 중앙로 60,제주특별자치도 제주시 일도1동 1425-3,제주특별자치도,064-710-2352,33.513174,126.5244306,2019-08-31
지하상가,지하상가 9&10 출구 홀 동쪽(지하상가),제주특별자치도,제주시,지역문화시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 중앙로 60,제주특별자치도 제주시 일도1동 1425-3,제주특별자치도,064-710-2352,33.513174,126.5244306,2019-08-31
지하상가,지하상가 중앙 서쪽(지하상가 ),제주특별자치도,제주시,지역문화시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 중앙로 60,제주특별자치도 제주시 일도1동 1425-3,제주특별자치도,064-710-2352,33.513155,126.524701,2019-08-31
지하상가,지하상가 중앙(지하상가 중앙),제주특별자치도,제주시,지역문화시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 중앙로 60,제주특별자치도 제주시 일도1동 1425-3,제주특별자치도,064-710-2352,33.513155,126.524701,2019-08-31
지하상가,지하상가 중앙 동쪽(지하상가 ),제주특별자치도,제주시,지역문화시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 중앙로 60,제주특별자치도 제주시 일도1동 1425-3,제주특별자치도,064-710-2352,33.513155,126.524701,2019-08-31
지하상가,3&4 출구 홀 서쪽(지하상가),제주특별자치도,제주시,지역문화시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 중앙로 60,제주특별자치도 제주시 일도1동 1425-3,제주특별자치도,064-710-2352,33.513106,126.525463,2019-08-31
지하상가,3&5 출구 홀(지하상가 동쪽),제주특별자치도,제주시,지역문화시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 중앙로 60,제주특별자치도 제주시 일도1동 1425-3,제주특별자치도,064-710-2352,33.513106,126.525463,2019-08-31
지하상가,3&4 출구 홀 동쪽(지하상가),제주특별자치도,제주시,지역문화시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 중앙로 60,제주특별자치도 제주시 일도1동 1425-3,제주특별자치도,064-710-2352,33.513106,126.525463,2019-08-31
광령1리사무소[남] (제일빌리지방면),광령1리사무소 버스정류장측면(관광 시작점),제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 애월읍 광성로 304,,제주특별자치도,064-710-2352,33.461028,126.439806,2019-08-31
광령1리사무소[북] (광령초등학교방면),광령1리사무소 버스정류장측면(관광),제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 애월읍 광성로 304,,제주특별자치도,064-710-2352,33.461028,126.439806,2019-08-31
조천만세동산(종점) (조천환승정류장(조천우체국)방면),정류장 처마 (관광 시작점),제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 조천읍 신촌리 1143-14,,제주특별자치도,064-710-2352,33.511444,126.625028,2019-08-31
올레19코스 시작점 (주차장),정류장 처마 (관광),제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 조천읍 신촌리 1143-14,,제주특별자치도,064-710-2352,33.511444,126.625028,2019-08-31
누웨모루거리(구 바오젠거리),관광안내소 지붕(바오젠거리 공영주차빌딩 주변),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 신대로12길 54,제주특별자치도 제주시 연동 272-56,제주특별자치도,064-710-2352,33.488846,126.490912,2019-08-31
누웨모루거리(구 바오젠거리),관광안내소 지붕(바오젠거리 공영주차빌딩 주변),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 신대로12길 54,제주특별자치도 제주시 연동 272-56,제주특별자치도,064-710-2352,33.488846,126.490912,2019-08-31
누웨모루거리(구 바오젠거리),관광안내소 지붕(바오젠거리 공영주차빌딩 주변),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 신대로12길 54,제주특별자치도 제주시 연동 272-56,제주특별자치도,064-710-2352,33.488846,126.490912,2019-08-31
누웨모루거리(구 바오젠거리),삼거리 범죄예방 CCTV 폴,제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 연동 은남1길 46,,제주특별자치도,064-710-2352,33.489236,126.490873,2019-08-31
누웨모루거리(구 바오젠거리),사거리 주차단속 CCTV 폴,제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 연동 신대로16길 56,,제주특별자치도,064-710-2352,33.486853,126.490823,2019-08-31
누웨모루거리(구 바오젠거리),사거리 주차단속 CCTV 폴,제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 연동 신대로16길 56,,제주특별자치도,064-710-2352,33.486853,126.490823,2019-08-31
함덕 서우봉 해변,관광안내소(해변),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 산14-1,제주특별자치도,064-710-2352,33.542748,126.668259,2019-08-31
함덕 서우봉 해변,관광안내소(해변),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 산14-1,제주특별자치도,064-710-2352,33.542748,126.668259,2019-08-31
함덕 서우봉 해변,관광안내소(해변),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 산14-1,제주특별자치도,064-710-2352,33.542748,126.668259,2019-08-31
함덕 서우봉 해변,종합상황실(해변),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 산14-1,제주특별자치도,064-710-2352,33.5427175,126.6692481,2019-08-31
함덕 서우봉 해변,종합상황실(해변),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 산14-1,제주특별자치도,064-710-2352,33.5427175,126.6692481,2019-08-31
함덕 서우봉 해변,공중화장실옆ip주 지붕(해변 및 화장실),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 산14-1,제주특별자치도,064-710-2352,33.542784,126.671804,2019-08-31
함덕 서우봉 해변,공중화장실옆ip주 지붕(해변 및 화장실),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 산14-1,제주특별자치도,064-710-2352,33.542784,126.671804,2019-08-31
삼양검은모래해변,옥상 벽면(해변),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 삼양1동 1960-4,,제주특별자치도,064-710-2352,33.525639,126.586111,2019-08-31
삼양검은모래해변,옥상 벽면(해변),제주특별자치도,제주시,관광,KT,Jeju Free WiFI,Sep-17,제주특별자치도 제주시 삼양1동 1960-4,,제주특별자치도,064-710-2352,33.525639,126.586111,2019-08-31
성읍민속마을,CCTV폴대-북쪽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Oct-17,제주특별자치도 서귀포시 표선면 성읍정의현로 19,제주특별자치도 서귀포시 표선면 성읍리 775-1,제주특별자치도,064-710-2352,33.384451,126.800385,2019-08-31
성읍민속마을,CCTV폴대-동쪽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Oct-17,제주특별자치도 서귀포시 표선면 성읍정의현로 19,제주특별자치도 서귀포시 표선면 성읍리 775-1,제주특별자치도,064-710-2352,33.384451,126.800385,2019-08-31
성읍민속마을,가로등1-동,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Oct-17,제주특별자치도 서귀포시 표선면 성읍정의현로 55,제주특별자치도 서귀포시 표선면 성읍리 812-1,제주특별자치도,064-710-2352,33.387473,126.800915,2019-08-31
성읍민속마을,가로등1-서,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Oct-17,제주특별자치도 서귀포시 표선면 성읍정의현로 55,제주특별자치도 서귀포시 표선면 성읍리 812-1,제주특별자치도,064-710-2352,33.387473,126.800915,2019-08-31
성읍민속마을,가로등1-북,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Oct-17,제주특별자치도 서귀포시 표선면 성읍정의현로 55,제주특별자치도 서귀포시 표선면 성읍리 812-1,제주특별자치도,064-710-2352,33.387473,126.800915,2019-08-31
성읍민속마을,가로등1-남,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Oct-17,제주특별자치도 서귀포시 표선면 성읍정의현로 55,제주특별자치도 서귀포시 표선면 성읍리 812-1,제주특별자치도,064-710-2352,33.387473,126.800915,2019-08-31
성읍민속마을,가로등2-남,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Oct-17,제주특별자치도 서귀포시 표선면 성읍서문로 11-2,제주특별자치도 서귀포시 표선면 성읍리 834-1,제주특별자치도,064-710-2352,33.386424,126.800172,2019-08-31
성읍민속마을,가로등2-향교,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Oct-17,제주특별자치도 서귀포시 표선면 성읍서문로 11-2,제주특별자치도 서귀포시 표선면 성읍리 834-1,제주특별자치도,064-710-2352,33.386424,126.800172,2019-08-31
성읍민속마을,가로등3-동,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Oct-17,제주특별자치도 서귀포시 표선면 성읍정의현로34번길 32,제주특별자치도 서귀포시 표선면 성읍리 872,제주특별자치도,064-710-2352,33.386675,126.801692,2019-08-31
